0.130632	208.96	0.569777	-5.79835	27	0.573767	-5.79615	25	0.583741	-5.79063	20	0.613664	-5.77407	5	0.623639	-5.76855	0	8	2	8	2	8	2	8	2
29.5912	29.0887	7.55316	1.96078	27	6.56066	1.40862	25	4.07942	0.0282251	20	-3.36431	-4.11297	5	-5.84556	-5.49337	0	14	9	12	8	4	3	2	2
3.34142	275.508	7.25038	-4.47713	27	7.23918	-4.3609	25	7.21115	-4.07032	20	7.12709	-3.19859	5	7.09907	-2.90801	0	15	3	15	3	15	4	15	5
11.1835	282.769	6.95822	-4.40877	27	6.87083	-4.02313	25	6.65235	-3.05904	20	5.99691	-0.166779	5	5.77843	0.797309	0	14	3	14	4	13	7	13	8
30.6814	282.068	-0.654826	-8.67231	27	-0.902914	-7.5119	25	-1.52313	-4.61087	20	-3.38379	4.0922	5	-4.00401	6.99322	0	7	0	6	3	4	12	3	14
15.5662	281.923	-0.0997441	-2.53491	27	-0.214848	-1.9898	25	-0.502607	-0.626999	20	-1.36588	3.46139	5	-1.65364	4.82419	0	7	6	7	7	6	11	6	12
5.47537	263.343	5.63412	-1.59615	27	5.65634	-1.40573	25	5.7119	-0.929686	20	5.87857	0.498449	5	5.93413	0.974494	0	13	6	13	7	13	8	13	8
7.0932	315.291	2.27651	-5.771	27	2.09964	-5.59591	25	1.65746	-5.15821	20	0.330921	-3.84509	5	-0.111258	-3.40739	0	10	2	9	2	8	4	7	4
6.25541	25.0953	1.40541	2.79281	27	1.20687	2.69983	25	0.710542	2.46738	20	-0.778451	1.77003	5	-1.27478	1.53758	0	9	10	8	10	7	9	6	9
2.66364	4.32889	0.282989	6.98238	27	0.190208	6.97535	25	-0.0417424	6.95779	20	-0.737594	6.90512	5	-0.969545	6.88756	0	8	14	7	14	7	14	7	14
10.3701	245.402	-2.27125	2.04714	27	-2.11891	2.37991	25	-1.73806	3.21185	20	-0.595499	5.70768	5	-0.214646	6.53962	0	5	10	6	11	7	13	7	14
1.3003	84.71	-2.72789	7.60544	27	-2.73208	7.56024	25	-2.74254	7.44723	20	-2.77393	7.1082	5	-2.7844	6.9952	0	5	15	5	15	5	15	5	14
12.0078	281.01	-2.34407	1.10527	27	-2.42531	1.52284	25	-2.62842	2.56676	20	-3.23774	5.69851	5	-3.44084	6.74243	0	5	9	5	10	4	13	4	14
19.9801	25.4541	6.3086	2.40042	27	5.65203	2.0879	25	4.01061	1.30659	20	-0.913659	-1.03732	5	-2.55508	-1.81863	0	13	10	12	9	7	6	5	6
31.0665	290.97	-0.949597	-7.65137	27	-1.38079	-6.52629	25	-2.45878	-3.71358	20	-5.69275	4.72455	5	-6.77074	7.53726	0	6	1	5	4	2	12	1	15
22.3249	276.116	5.07886	-6.90089	27	4.99137	-6.08429	25	4.77262	-4.04278	20	4.11639	2.08173	5	3.89765	4.12323	0	12	1	12	3	12	10	11	12
19.4916	320.824	7.17889	-3.07578	27	6.63011	-2.62859	25	5.25817	-1.51062	20	1.14234	1.84329	5	-0.229604	2.96126	0	14	5	13	6	9	9	7	10
19.1509	43.6028	6.18915	4.44725	27	5.68619	3.96825	25	4.42881	2.77075	20	0.656659	-0.821773	5	-0.600724	-2.01928	0	13	11	12	10	8	7	7	5
9.99303	76.0951	-6.47975	1.79545	27	-6.56443	1.45338	25	-6.77615	0.598188	20	-7.4113	-1.96738	5	-7.62301	-2.82258	0	1	9	1	8	0	6	0	5
10.7821	119.723	-6.4851	-1.02148	27	-6.29626	-1.35224	25	-5.82416	-2.17915	20	-4.40787	-4.65986	5	-3.93578	-5.48676	0	1	6	2	5	3	3	4	2
6.22107	255.735	-0.542628	-6.11622	27	-0.488908	-5.90493	25	-0.354609	-5.3767	20	0.0482903	-3.79201	5	0.18259	-3.26378	0	7	2	7	2	8	4	8	4
13.2835	51.9631	6.79766	4.37951	27	6.50673	4.00762	25	5.77938	3.07789	20	3.59734	0.28871	5	2.87	-0.641016	0	14	12	13	11	11	8	10	7
9.58341	24.23	-2.34579	-4.35152	27	-2.65372	-4.49011	25	-3.42355	-4.83657	20	-5.73303	-5.87595	5	-6.50286	-6.22241	0	5	3	4	3	2	2	1	1
2.82308	90.2819	-0.0842547	-4.77354	27	-0.0837695	-4.87217	25	-0.0825563	-5.11872	20	-0.0789167	-5.85839	5	-0.0777036	-6.10495	0	7	3	7	2	7	2	7	1
12.7915	343.871	-1.57903	4.57992	27	-2.01524	4.70606	25	-3.10575	5.02142	20	-6.37727	5.96751	5	-7.46778	6.28287	0	5	12	4	13	1	13	0	14
15.1662	215.685	-1.5019	-6.06285	27	-1.06157	-5.74662	25	0.0392527	-4.95602	20	3.34173	-2.58424	5	4.44256	-1.79364	0	6	2	8	3	11	5	12	6
22.3712	330.849	2.03736	-2.48892	27	1.31846	-2.08794	25	-0.478793	-1.08551	20	-5.87055	1.92177	5	-7.6678	2.9242	0	9	5	7	6	2	9	0	10
2.54662	210.182	-5.32046	-3.96379	27	-5.24357	-3.91907	25	-5.05134	-3.80727	20	-4.47464	-3.47186	5	-4.28241	-3.36006	0	2	4	2	4	3	4	3	4
1.33861	49.9912	2.61754	-6.04274	27	2.5875	-6.07854	25	2.51238	-6.16803	20	2.28704	-6.4365	5	2.21192	-6.52599	0	10	1	10	1	10	1	10	1
24.7314	328.817	3.76325	-5.35117	27	2.97513	-4.87418	25	1.00482	-3.68172	20	-4.90611	-0.104337	5	-6.87642	1.08812	0	10	3	9	4	3	7	1	9
7.38871	228.29	-6.29517	-0.989411	27	-6.12261	-0.795796	25	-5.6912	-0.31176	20	-4.39698	1.14035	5	-3.96558	1.62439	0	1	7	2	7	3	9	4	9
27.5085	15.4999	7.01861	7.49016	27	6.01497	7.21183	25	3.50589	6.516	20	-4.02136	4.42853	5	-6.53044	3.7327	0	14	15	11	14	3	12	1	11
14.6667	223.893	-6.0479	-0.489047	27	-5.67069	-0.126131	25	-4.72765	0.781159	20	-1.89855	3.50303	5	-0.955512	4.41032	0	2	7	3	8	6	11	7	12
9.06346	27.7884	8.0919	-3.40184	27	7.80965	-3.55058	25	7.10403	-3.92243	20	4.98718	-5.03797	5	4.28156	-5.40981	0	15	4	15	4	12	2	12	2
19.1614	226.967	-0.27071	-7.27855	27	0.20355	-6.77056	25	1.3892	-5.50058	20	4.94615	-1.69066	5	6.1318	-0.420684	0	8	1	9	2	12	6	14	7
1.16193	159.035	0.141548	-5.80166	27	0.179427	-5.81618	25	0.274125	-5.85246	20	0.558218	-5.96132	5	0.652916	-5.9976	0	8	2	8	2	8	2	8	2
22.5172	298.708	5.7146	-4.10282	27	5.31633	-3.37561	25	4.32064	-1.55758	20	1.33358	3.89651	5	0.337891	5.71453	0	13	4	12	6	9	11	8	13
5.7251	53.9776	5.8769	-3.11985	27	5.75898	-3.28202	25	5.46417	-3.68745	20	4.57977	-4.90373	5	4.28496	-5.30916	0	13	4	13	4	12	3	12	2
13.9494	315.831	0.0146634	-3.56954	27	-0.341673	-3.2234	25	-1.23252	-2.35804	20	-3.90504	0.23803	5	-4.79588	1.10339	0	7	4	6	5	4	8	3	9
1.33818	151.146	2.57313	-3.09724	27	2.61405	-3.11978	25	2.71635	-3.17615	20	3.02325	-3.34524	5	3.12555	-3.4016	0	10	4	10	4	11	4	11	4
18.2379	162.547	-3.05314	1.59382	27	-2.42445	1.39616	25	-0.852714	0.902021	20	3.86248	-0.580402	5	5.43421	-1.07454	0	5	9	7	8	11	7	13	6
14.3238	237.181	-2.90718	-1.07053	27	-2.6304	-0.641362	25	-1.93845	0.431554	20	0.137422	3.6503	5	0.829378	4.72322	0	5	7	6	8	8	11	8	12
0.699353	296.318	6.17621	0.28959	27	6.16538	0.311473	25	6.13832	0.36618	20	6.05715	0.5303	5	6.03009	0.585007	0	14	8	14	8	14	8	14	8
5.34744	349.279	6.01465	-1.31552	27	5.83071	-1.2807	25	5.37087	-1.19364	20	3.99134	-0.932446	5	3.5315	-0.845383	0	13	6	13	6	11	7	11	7
7.83855	204.299	-6.91039	-1.91073	27	-6.65945	-1.79743	25	-6.03209	-1.51418	20	-4.15	-0.664422	5	-3.52264	-0.38117	0	1	6	1	6	3	7	4	7
4.20431	246.061	0.860881	-6.32601	27	0.920538	-6.19164	25	1.06968	-5.8557	20	1.51711	-4.84789	5	1.66625	-4.51195	0	8	1	9	2	9	3	9	3
17.7269	57.0822	5.26431	8.29394	27	4.91688	7.75727	25	4.04831	6.41558	20	1.44261	2.39051	5	0.574036	1.04882	0	12	15	12	14	9	10	8	9
13.0152	70.374	0.207298	-1.98953	27	0.0520235	-2.42497	25	-0.336163	-3.51356	20	-1.50072	-6.77934	5	-1.88891	-7.86793	0	8	5	7	4	6	1	6	0
1.80317	181.497	1.93375	4.32288	27	1.99669	4.32452	25	2.15405	4.32864	20	2.62611	4.34098	5	2.78347	4.34509	0	9	12	10	12	10	12	10	12
0.940783	34.1982	-1.6364	1.03696	27	-1.66357	1.0185	25	-1.73148	0.972347	20	-1.9352	0.833902	5	-2.00311	0.787754	0	6	9	6	8	6	8	5	8
11.1271	166.41	-3.67767	-2.2054	27	-3.29531	-2.29784	25	-2.33943	-2.52892	20	0.52823	-3.22216	5	1.48412	-3.45324	0	4	5	5	5	8	4	9	4
0.575648	131.611	-4.60269	-3.13958	27	-4.58934	-3.1546	25	-4.55598	-3.19216	20	-4.4559	-3.30485	5	-4.42254	-3.34241	0	3	4	3	4	3	4	3	4
4.38965	70.7275	3.15601	-2.67965	27	3.10534	-2.82457	25	2.97865	-3.18688	20	2.5986	-4.27382	5	2.47192	-4.63613	0	11	5	10	4	10	3	10	3
7.39356	25.1902	5.25908	6.47807	27	5.02423	6.36761	25	4.43712	6.09146	20	2.67578	5.263	5	2.08867	4.98685	0	13	14	12	14	10	13	10	12
16.1445	0.670936	7.6896	3.48333	27	7.11069	3.47655	25	5.6634	3.4596	20	1.32154	3.40875	5	-0.125743	3.3918	0	15	11	13	11	9	11	7	11
2.66144	185.834	1.76517	-6.98438	27	1.85765	-6.97493	25	2.08887	-6.9513	20	2.78253	-6.88042	5	3.01375	-6.85679	0	9	1	10	1	10	1	11	1
11.0399	229.506	-0.425038	1.79084	27	-0.171647	2.08758	25	0.461831	2.82943	20	2.36226	5.05499	5	2.99574	5.79684	0	7	10	8	10	10	13	10	13
2.01784	70.9209	5.34616	-3.89767	27	5.32313	-3.96426	25	5.26554	-4.13075	20	5.0928	-4.63021	5	5.03521	-4.79669	0	13	4	13	3	13	3	13	3
2.09563	95.8416	-6.36414	4.44064	27	-6.35669	4.36784	25	-6.33807	4.18583	20	-6.28221	3.6398	5	-6.26359	3.45779	0	1	12	1	12	1	11	1	11
1.28735	270.141	2.09067	-0.0519533	27	2.09056	-0.00700895	25	2.09029	0.105352	20	2.08946	0.442435	5	2.08918	0.554795	0	10	7	10	8	10	8	10	8
11.1288	348.983	6.4867	5.72179	27	6.10052	5.79698	25	5.13507	5.98494	20	2.23873	6.54882	5	1.27328	6.73678	0	14	13	13	13	10	14	9	14
27.357	183.086	-8.99006	2.88237	27	-7.95676	2.93807	25	-5.37351	3.07733	20	2.37624	3.49509	5	4.95949	3.63435	0	0	10	2	11	10	11	12	11
0.50403	239.43	-7.01718	-1.3271	27	-7.00823	-1.31195	25	-6.98586	-1.27408	20	-6.91874	-1.16046	5	-6.89637	-1.12259	0	0	6	1	6	1	6	1	6
23.5746	312.908	3.83658	-5.78081	27	3.2424	-5.14159	25	1.75697	-3.54354	20	-2.69933	1.25063	5	-4.18476	2.84868	0	11	2	9	4	5	9	3	10
14.3031	177.396	-1.90632	7.6748	27	-1.39694	7.65163	25	-0.12348	7.59373	20	3.6969	7.42	5	4.97036	7.36209	0	6	15	7	15	11	15	12	15
26.7998	297.18	-0.97598	-4.23758	27	-1.43746	-3.33887	25	-2.59115	-1.09211	20	-6.05224	5.64818	5	-7.20594	7.89494	0	6	4	5	6	1	13	0	15
2.69564	351.031	-5.56659	-1.55399	27	-5.65961	-1.53931	25	-5.89214	-1.5026	20	-6.58974	-1.3925	5	-6.82228	-1.3558	0	2	6	2	6	1	6	1	6
1.51056	156.717	-2.34687	4.60546	27	-2.29842	4.58462	25	-2.17731	4.5325	20	-1.81397	4.37614	5	-1.69285	4.32403	0	5	12	5	12	6	12	6	12
19.5748	268.578	-6.43039	-8.10099	27	-6.41275	-7.39003	25	-6.36863	-5.61264	20	-6.23628	-0.280469	5	-6.19216	1.49692	0	1	0	1	2	1	7	1	9
13.0435	314.508	0.872416	-3.31399	27	0.547615	-2.98356	25	-0.264388	-2.15748	20	-2.7004	0.320748	5	-3.5124	1.14682	0	8	5	7	5	5	8	4	9
6.62601	110.678	-7.81229	-4.33916	27	-7.73025	-4.55653	25	-7.52515	-5.09993	20	-6.90986	-6.73014	5	-6.70476	-7.27354	0	0	3	0	2	1	1	1	0
4.82821	344.597	4.98022	-2.24153	27	4.81735	-2.19666	25	4.41018	-2.08448	20	3.18867	-1.74794	5	2.7815	-1.63576	0	12	5	12	5	11	6	10	6
6.52113	259.785	-7.80541	-2.67349	27	-7.76487	-2.4485	25	-7.66351	-1.88601	20	-7.35943	-0.198552	5	-7.25806	0.363934	0	0	5	0	6	0	7	0	8
1.12332	15.9193	6.72026	3.37475	27	6.68255	3.364	25	6.58827	3.3371	20	6.30543	3.25643	5	6.21115	3.22954	0	14	11	14	11	14	11	14	11
19.5177	278.74	-1.73005	-1.8398	27	-1.83777	-1.13909	25	-2.10707	0.61266	20	-2.91498	5.86792	5	-3.18428	7.61967	0	6	6	5	8	5	13	4	15
9.64855	125.834	-2.99148	-4.05129	27	-2.79242	-4.32695	25	-2.29477	-5.01609	20	-0.801811	-7.08353	5	-0.30416	-7.77268	0	5	3	5	2	7	0	7	0
19.1525	296.286	-3.07488	-4.89162	27	-3.3825	-4.26883	25	-4.15153	-2.71187	20	-6.45863	1.95903	5	-7.22767	3.51599	0	4	3	3	5	1	9	0	11
4.65659	81.2422	6.37382	8.11729	27	6.34901	7.95628	25	6.287	7.55377	20	6.10098	6.34623	5	6.03897	5.94372	0	14	15	14	15	14	14	14	13
0.591582	224.384	5.07715	-1.08332	27	5.09191	-1.06887	25	5.12881	-1.03276	20	5.2395	-0.924428	5	5.27639	-0.888317	0	13	6	13	6	13	7	13	7
0.888369	90.6477	-0.62295	6.72919	27	-0.622599	6.69818	25	-0.621723	6.62065	20	-0.619094	6.38807	5	-0.618217	6.31055	0	7	14	7	14	7	14	7	14
2.90791	228.165	6.60711	1.40917	27	6.67487	1.48487	25	6.84427	1.6741	20	7.35248	2.2418	5	7.52188	2.43103	0	14	9	14	9	15	10	15	10
18.1404	97.2921	-4.17598	3.14617	27	-4.09281	2.49621	25	-3.88488	0.871301	20	-3.26109	-4.00342	5	-3.05317	-5.62833	0	3	10	4	8	4	3	4	2
14.6798	241.75	0.855493	-1.69585	27	1.10348	-1.23432	25	1.72346	-0.0804961	20	3.5834	3.38098	5	4.20338	4.53481	0	9	6	9	7	11	11	12	12
7.85932	165.649	-2.02474	-2.40443	27	-1.75728	-2.47286	25	-1.08863	-2.64393	20	0.91733	-3.15714	5	1.58598	-3.32821	0	6	5	6	5	8	4	9	4
35.9139	50.5594	8.01737	7.15805	27	7.09717	6.0394	25	4.79667	3.24277	20	-2.10483	-5.14712	5	-4.40532	-7.94374	0	15	14	12	11	5	2	3	0
7.69916	31.5178	5.09152	-3.91699	27	4.86103	-4.05834	25	4.2848	-4.4117	20	2.55609	-5.47179	5	1.97986	-5.82515	0	12	3	12	3	10	2	9	2
14.7768	190.776	-1.66121	6.19773	27	-1.14295	6.29637	25	0.152682	6.54296	20	4.03959	7.28274	5	5.33523	7.52933	0	6	14	8	14	12	15	13	15
19.4694	93.8579	5.22384	1.71836	27	5.27141	1.01292	25	5.39033	-0.750657	20	5.74712	-6.0414	5	5.86604	-7.80498	0	13	9	13	7	13	1	13	0
22.9828	233.031	-6.12398	-7.66678	27	-5.61387	-6.98906	25	-4.33858	-5.29478	20	-0.512727	-0.21194	5	0.762557	1.48234	0	2	1	3	2	7	7	8	9
0.494231	38.2399	-4.17049	-4.85897	27	-4.18404	-4.86964	25	-4.21792	-4.89634	20	-4.31955	-4.97643	5	-4.35342	-5.00312	0	3	3	3	3	3	3	3	2
7.69979	129.89	-4.3941	7.21025	27	-4.22068	7.00278	25	-3.78714	6.4841	20	-2.48653	4.92805	5	-2.05299	4.40937	0	3	15	4	14	5	12	5	12
12.0056	144.563	-1.93523	-3.65426	27	-1.5887	-3.90086	25	-0.722384	-4.51737	20	1.87657	-6.3669	5	2.74289	-6.98341	0	6	4	7	3	9	1	10	1
0.282466	353.125	0.922277	1.87027	27	0.912488	1.87145	25	0.888015	1.8744	20	0.814596	1.88325	5	0.790124	1.88621	0	8	9	8	9	8	9	8	9
4.23327	24.4314	-5.55912	1.46857	27	-5.6939	1.40734	25	-6.03086	1.25427	20	-7.04173	0.79505	5	-7.37869	0.641977	0	2	9	1	9	0	8	0	8
21.1995	199.786	-5.32249	1.80668	27	-4.59255	2.06927	25	-2.76772	2.72574	20	2.70678	4.69515	5	4.53161	5.35162	0	3	10	5	10	10	12	12	13
3.23292	294.603	5.21436	4.49952	27	5.16733	4.60223	25	5.04975	4.85902	20	4.697	5.62937	5	4.57942	5.88616	0	13	12	13	12	12	13	12	13
9.17002	238.492	-7.78597	3.73493	27	-7.61725	4.01019	25	-7.19542	4.69833	20	-5.92995	6.76276	5	-5.50813	7.4509	0	0	12	0	12	2	14	2	15
20.0732	210.015	-8.16475	-2.49574	27	-7.53193	-2.13016	25	-5.94987	-1.21619	20	-1.20369	1.52571	5	0.378365	2.43967	0	0	5	2	6	6	9	8	10
14.3856	213.974	-5.52391	3.53915	27	-5.0985	3.82582	25	-4.03498	4.54247	20	-0.844425	6.69244	5	0.219094	7.40909	0	2	11	3	12	7	14	8	15
4.91607	16.3332	7.47649	-2.62647	27	7.3114	-2.67485	25	6.8987	-2.79579	20	5.66057	-3.15862	5	5.24786	-3.27956	0	15	5	14	5	13	4	13	4
4.04314	125.391	1.5846	-3.593	27	1.66647	-3.70824	25	1.87115	-3.99636	20	2.48519	-4.8607	5	2.68987	-5.14881	0	9	4	9	4	10	3	10	2
12.4837	232.544	4.29901	-0.948006	27	4.56829	-0.596508	25	5.2415	0.282237	20	7.26113	2.91847	5	7.93434	3.79722	0	12	7	13	8	15	10	15	11
5.2983	104.95	1.41841	-5.00274	27	1.46626	-5.18194	25	1.58588	-5.62993	20	1.94475	-6.9739	5	2.06437	-7.42189	0	9	2	9	2	9	1	10	0
22.9876	51.9496	5.22395	7.38005	27	4.70101	6.71194	25	3.39367	5.04164	20	-0.528371	0.0307506	5	-1.83572	-1.63955	0	12	14	11	13	7	8	6	6
0.232591	264.296	3.57853	-4.25058	27	3.57934	-4.2425	25	3.58136	-4.2223	20	3.58741	-4.16171	5	3.58943	-4.14152	0	11	3	11	3	11	3	11	3
16.6417	252.022	-2.03702	-6.14824	27	-1.85251	-5.57962	25	-1.39122	-4.15806	20	-0.00736309	0.106618	5	0.453923	1.52818	0	6	2	6	3	7	8	8	9
16.1395	346.115	8.1035	5.39325	27	7.54165	5.53214	25	6.13702	5.87936	20	1.92312	6.92104	5	0.518487	7.26827	0	15	13	14	13	9	14	8	15
23.1968	164.548	-5.00904	2.66844	27	-4.18295	2.4401	25	-2.11773	1.86924	20	4.07794	0.15667	5	6.14316	-0.414187	0	3	10	5	9	12	8	14	7
11.5769	9.60899	5.21339	6.00737	27	4.80944	5.93898	25	3.79956	5.76801	20	0.769915	5.25509	5	-0.239965	5.08412	0	12	13	11	13	8	13	7	13
9.82862	74.0846	1.87831	4.33341	27	1.78329	4.0002	25	1.54576	3.16718	20	0.833158	0.668128	5	0.595624	-0.164889	0	9	12	9	11	8	8	8	7
10.8773	91.8057	-1.483	6.59693	27	-1.47089	6.21281	25	-1.44061	5.25249	20	-1.34979	2.37153	5	-1.31951	1.41121	0	6	14	6	13	6	10	6	9
0.683699	165.861	-0.531474	5.10886	27	-0.508331	5.10303	25	-0.450471	5.08845	20	-0.276894	5.04472	5	-0.219035	5.03015	0	7	13	7	13	7	13	7	13
11.1648	41.0041	-0.087802	1.68028	27	-0.385693	1.42129	25	-1.13042	0.773811	20	-3.3646	-1.16862	5	-4.10933	-1.81609	0	7	9	6	8	4	6	3	6
1.13287	88.7599	3.108	-5.34828	27	3.10714	-5.38782	25	3.105	-5.48667	20	3.09858	-5.78323	5	3.09644	-5.88208	0	11	2	11	2	11	2	11	2
12.7231	129.929	-2.34645	-1.39906	27	-2.05661	-1.74534	25	-1.33203	-2.61103	20	0.841724	-5.2081	5	1.56631	-6.0738	0	5	6	6	5	8	2	9	1
5.87637	232.555	3.75402	-2.9477	27	3.87917	-2.78427	25	4.19206	-2.3757	20	5.13071	-1.14998	5	5.4436	-0.741403	0	11	5	12	5	13	6	13	7
6.96007	105.635	-2.88919	-0.0150633	27	-2.82339	-0.250183	25	-2.65888	-0.837984	20	-2.16537	-2.60138	5	-2.00086	-3.18918	0	5	7	5	7	5	5	5	4
17.7611	109.468	-4.55053	2.85065	27	-4.33702	2.24665	25	-3.80324	0.736634	20	-2.2019	-3.7934	5	-1.66813	-5.30341	0	3	10	4	8	5	4	6	2
4.95539	61.9026	-4.11543	-3.44698	27	-4.1971	-3.59996	25	-4.40128	-3.98238	20	-5.0138	-5.12967	5	-5.21798	-5.5121	0	3	4	3	4	2	2	2	2
18.246	16.0363	7.47239	-0.162939	27	6.8387	-0.345082	25	5.25448	-0.800438	20	0.501802	-2.16651	5	-1.08242	-2.62187	0	14	7	13	7	8	5	6	5
2.15396	201.072	-4.7916	-7.08789	27	-4.7214	-7.06084	25	-4.54592	-6.99322	20	-4.01948	-6.79038	5	-3.844	-6.72276	0	3	0	3	1	3	1	4	1
19.1342	30.1998	7.05857	-1.52754	27	6.45885	-1.87658	25	4.95954	-2.74919	20	0.461632	-5.36702	5	-1.03767	-6.23963	0	14	6	12	5	8	2	6	1
0.486516	165.16	-1.45234	-5.74825	27	-1.43593	-5.7526	25	-1.39488	-5.76347	20	-1.27176	-5.7961	5	-1.23072	-5.80697	0	6	2	6	2	6	2	6	2
6.36141	337.695	2.56037	-1.1004	27	2.35408	-1.01577	25	1.83836	-0.804212	20	0.29119	-0.169525	5	-0.224533	0.0420374	0	10	6	9	7	8	7	7	8
35.6381	142.572	-8.63029	5.6709	27	-7.49163	4.79945	25	-4.64496	2.62082	20	3.89505	-3.91508	5	6.74171	-6.09371	0	0	12	3	10	11	4	14	1
4.6899	165.653	-3.67125	-1.13338	27	-3.51229	-1.17404	25	-3.1149	-1.27568	20	-1.92272	-1.58061	5	-1.52532	-1.68225	0	4	6	4	6	6	6	6	6
10.9019	13.0157	0.455763	-2.24744	27	0.08045	-2.33419	25	-0.857832	-2.55108	20	-3.67268	-3.20175	5	-4.61096	-3.41864	0	8	5	7	5	4	4	3	4
7.89601	178.677	-5.89646	-7.80315	27	-5.61916	-7.80955	25	-4.92589	-7.82556	20	-2.84609	-7.8736	5	-2.15282	-7.88961	0	2	0	3	0	5	0	5	0
0.425411	179.156	-4.38815	2.60268	27	-4.3733	2.60246	25	-4.33618	2.60191	20	-4.22482	2.60027	5	-4.1877	2.59972	0	3	10	3	10	3	10	3	10
0.795343	94.2064	-6.99156	-7.25671	27	-6.98952	-7.2844	25	-6.98443	-7.35362	20	-6.96915	-7.56129	5	-6.96406	-7.63052	0	1	0	1	0	1	0	1	0
0.697324	93.4718	0.169417	-4.02882	27	0.170891	-4.05311	25	0.174576	-4.11386	20	0.185632	-4.29609	5	0.189317	-4.35683	0	8	3	8	3	8	3	8	3
