03	18.5	3.09144	45.9325	6.69986	5.22681	43.7	6.03124	4.53606	25.9	5.89225	4.39248	22.2	5.19734	3.67457	3.7	5.05836	3.53099	0	14	12	13	12	13	11	13	11
03	18.5	9.68637	180.077	-1.07569	-1.24177	43.7	1.96256	-1.23771	25.9	2.59411	-1.23687	22.2	5.75184	-1.23265	3.7	6.38338	-1.23181	0	9	6	10	6	13	6	14	6
03	18.5	10.1947	122.176	-4.11068	5.20064	43.7	-2.40607	2.49123	25.9	-2.05174	1.92803	22.2	-0.280095	-0.887931	3.7	0.0742348	-1.45112	0	5	10	5	9	7	7	8	6
03	18.5	8.47136	102.088	4.52044	0.635785	43.7	5.07561	-1.95657	25.9	5.19101	-2.49543	22.2	5.76801	-5.18972	3.7	5.88341	-5.72858	0	13	6	13	5	13	2	13	2
03	18.5	9.89671	121.623	-7.32531	8.24923	43.7	-5.69699	5.6048	25.9	-5.35852	5.05512	22.2	-3.66617	2.3067	3.7	-3.3277	1.75701	0	2	13	2	13	4	10	4	9
03	18.5	19.5274	344.647	7.81107	-5.01748	43.7	1.72347	-3.34606	25.9	0.458068	-2.99863	22.2	-5.86894	-1.26149	3.7	-7.13434	-0.914059	0	9	4	8	5	2	6	0	7
03	18.5	12.226	138.065	-6.54199	5.42391	43.7	-3.67279	2.84634	25.9	-3.07638	2.31055	22.2	-0.094347	-0.368389	3.7	0.50206	-0.904177	0	4	10	4	10	7	7	8	7
03	18.5	12.0116	124.164	-3.6455	8.693	43.7	-1.51868	5.5593	25.9	-1.07659	4.90792	22.2	1.13387	1.65098	3.7	1.57596	0.999597	0	6	13	6	12	9	9	9	8
03	18.5	10.7433	72.6852	7.25949	10.2146	43.7	6.25434	6.99041	25.9	6.0454	6.32021	22.2	5.00072	2.96918	3.7	4.79179	2.29897	0	14	14	14	14	13	10	12	10
03	18.5	0.959208	134.839	2.072	4.11242	43.7	2.28214	3.90109	25.9	2.32582	3.85717	22.2	2.54422	3.63753	3.7	2.5879	3.5936	0	10	11	10	11	10	11	10	11
03	18.5	1.838	326.972	0.798177	-5.40956	43.7	0.319276	-5.09822	25.9	0.219729	-5.0335	22.2	-0.278005	-4.70992	3.7	-0.377552	-4.64521	0	8	2	8	2	7	3	7	3
03	18.5	6.57057	298.575	1.93924	-4.95635	43.7	0.958596	-3.15582	25.9	0.754754	-2.78155	22.2	-0.264456	-0.910211	3.7	-0.468298	-0.535943	0	8	4	8	5	7	7	7	7
03	18.5	2.39301	351.26	-4.28694	2.49829	43.7	-5.02217	2.61132	25.9	-5.175	2.63481	22.2	-5.93914	2.75229	3.7	-6.09197	2.77578	0	2	10	2	10	2	10	1	10
03	18.5	0.0233722	263.19	-5.78198	6.98312	43.7	-5.78112	6.99033	25.9	-5.78094	6.99183	22.2	-5.78005	6.99933	3.7	-5.77987	7.00082	0	2	14	2	14	2	14	2	15
03	18.5	12.0939	204.35	-4.55173	-7.52966	43.7	-1.07699	-5.95712	25.9	-0.354718	-5.63024	22.2	3.25667	-3.99585	3.7	3.97894	-3.66897	0	6	2	7	2	11	4	11	4
