10	18.5	13.528	86.4966	6.75269	8.88285	50.7	6.38807	2.92723	25.9	6.33367	2.03869	22.2	6.06168	-2.40402	3.7	6.00728	-3.29256	0	14	10	14	10	14	5	14	4
10	18.5	13.4991	104.687	3.95845	9.05214	50.7	5.46793	3.29314	25.9	5.69313	2.43393	22.2	6.81915	-1.8621	3.7	7.04436	-2.72131	0	13	11	13	10	14	6	15	5
10	18.5	6.80491	148.079	-1.78402	3.4489	50.7	0.727824	1.88411	25.9	1.10257	1.65066	22.2	2.97633	0.483375	3.7	3.35108	0.249919	0	8	9	9	9	10	8	11	8
10	18.5	26.1628	271.08	-6.29005	-17.91	50.7	-6.51978	-5.72904	25.9	-6.55406	-3.91172	22.2	-6.72543	5.17487	3.7	-6.75971	6.99219	0	1	2	1	4	1	13	1	14
10	18.5	7.23325	353.477	-0.291502	-5.15134	50.7	-3.41871	-4.79375	25.9	-3.88527	-4.74041	22.2	-6.21807	-4.47366	3.7	-6.68463	-4.42031	0	4	3	4	3	1	3	1	3
10	18.5	22.1198	208.522	-12.7121	-2.50168	50.7	-3.85534	2.3116	25.9	-2.53396	3.02971	22.2	4.07292	6.62026	3.7	5.39429	7.33837	0	4	10	5	11	12	14	13	15
10	18.5	10.8324	336.662	2.21013	-7.71642	50.7	-2.14699	-5.83653	25.9	-2.79704	-5.55606	22.2	-6.04732	-4.15372	3.7	-6.69737	-3.87325	0	5	2	5	2	1	3	1	4
10	18.5	13.7955	140.029	-11.7564	2.23232	50.7	-7.08964	-1.67954	25.9	-6.3934	-2.26316	22.2	-2.91217	-5.18128	3.7	-2.21592	-5.7649	0	0	6	1	5	5	2	5	2
10	18.5	11.0078	270.007	3.80334	-6.3846	50.7	3.80271	-1.56045	25.9	3.80261	-0.840719	22.2	3.80214	2.75794	3.7	3.80205	3.47767	0	11	6	11	7	11	10	11	11
10	18.5	10.2197	89.3015	2.16694	6.27738	50.7	2.11244	1.80668	25.9	2.10431	1.13968	22.2	2.06365	-2.19533	3.7	2.05552	-2.86233	0	10	9	10	9	10	5	10	5
10	18.5	8.84019	250.121	2.16094	-1.97299	50.7	3.47246	1.65425	25.9	3.66813	2.19541	22.2	4.64648	4.90121	3.7	4.84215	5.44237	0	11	9	11	10	12	12	12	13
10	18.5	8.64745	273.722	1.61948	-0.925283	50.7	1.37461	2.83842	25.9	1.33808	3.39994	22.2	1.15542	6.20754	3.7	1.11889	6.76906	0	9	10	9	11	9	14	9	14
10	18.5	33.1145	295.801	12.8606	-22.52	50.7	5.82007	-7.95672	25.9	4.76966	-5.78397	22.2	-0.482369	5.07974	3.7	-1.53277	7.25248	0	13	0	12	2	7	13	6	15
10	18.5	24.7222	137.578	-10.6111	10.2791	50.7	-2.18206	2.57647	25.9	-0.924503	1.42728	22.2	5.36328	-4.31862	3.7	6.62084	-5.46781	0	5	10	7	9	13	3	14	2
10	18.5	9.22959	48.9329	-1.19894	-0.220752	50.7	-3.84633	-3.25904	25.9	-4.2413	-3.71233	22.2	-6.21617	-5.97879	3.7	-6.61115	-6.43208	0	4	4	3	4	1	2	1	1
10	18.5	0.46222	106.671	-5.60773	7.63491	50.7	-5.55033	7.44324	25.9	-5.54177	7.41465	22.2	-5.49896	7.27168	3.7	-5.49039	7.24308	0	2	15	2	15	2	15	2	15
10	18.5	16.7721	277.319	-1.19329	-11.3215	50.7	-2.14551	-3.90798	25.9	-2.28757	-2.80193	22.2	-2.99789	2.72829	3.7	-3.13996	3.83434	0	5	4	5	5	5	10	4	11
10	18.5	4.89836	351.648	-1.62329	4.13026	50.7	-3.72615	4.43899	25.9	-4.03988	4.48505	22.2	-5.60854	4.71535	3.7	-5.92227	4.76141	0	4	12	3	12	2	12	2	12
10	18.5	1.51362	262.809	-7.20915	6.19742	50.7	-7.12711	6.84758	25.9	-7.11487	6.94458	22.2	-7.05368	7.42958	3.7	-7.04144	7.52657	0	0	14	0	14	0	15	0	15
10	18.5	9.95031	94.2487	-0.953395	4.29361	50.7	-0.631063	-0.0451713	25.9	-0.582974	-0.692489	22.2	-0.342524	-3.92908	3.7	-0.294435	-4.5764	0	7	7	7	7	7	4	7	3
10	18.5	23.6947	7.10705	16.5528	9.2474	50.7	5.75271	7.90083	25.9	4.1414	7.69993	22.2	-3.91513	6.69543	3.7	-5.52643	6.49453	0	13	15	12	15	4	14	2	14
10	18.5	11.2518	209.211	-3.25733	-6.28373	50.7	1.04904	-3.87588	25.9	1.69152	-3.51665	22.2	4.90393	-1.72047	3.7	5.54642	-1.36124	0	9	4	9	4	12	6	13	6
