09	7.4	8.69349	53.6093	10.1557	4.18518	38.6	7.99667	1.25571	14.8	7.66102	0.800283	11.1	6.98972	-0.110562	3.7	6.65406	-0.565984	0	15	9	15	8	14	7	14	7
09	7.4	4.34196	23.2223	6.52589	-6.20239	38.6	4.86523	-6.91492	14.8	4.60707	-7.02569	11.1	4.09073	-7.24723	3.7	3.83256	-7.358	0	12	1	12	0	12	0	11	0
09	7.4	14.5253	33.5964	5.77547	-2.1806	38.6	0.639209	-5.59266	14.8	-0.159285	-6.12311	11.1	-1.75627	-7.184	3.7	-2.55477	-7.71444	0	8	2	7	1	6	0	5	0
09	7.4	4.10868	71.0136	2.36288	-1.07482	38.6	1.80667	-2.69144	14.8	1.7202	-2.94276	11.1	1.54726	-3.44541	3.7	1.46078	-3.69673	0	9	5	9	5	9	4	9	4
09	7.4	38.3963	272.5	3.87892	-25.4823	38.6	3.05618	-6.63911	14.8	2.92827	-3.70971	11.1	2.67246	2.14909	3.7	2.54456	5.07849	0	11	1	10	4	10	10	10	13
09	7.4	13.7645	270.94	0.430695	-3.99357	38.6	0.33501	1.83587	14.8	0.320134	2.74213	11.1	0.290383	4.55464	3.7	0.275507	5.4609	0	8	9	8	10	8	12	8	13
09	7.4	8.34833	84.1673	0.301149	-1.4079	38.6	-0.0537813	-4.88237	14.8	-0.108959	-5.42252	11.1	-0.219316	-6.50282	3.7	-0.274494	-7.04297	0	7	3	7	2	7	1	7	0
09	7.4	23.2127	28.4833	16.8183	7.37059	38.6	7.84685	2.50289	14.8	6.45213	1.74614	11.1	3.66269	0.232655	3.7	2.26797	-0.524089	0	15	10	14	9	11	8	10	7
09	7.4	11.9218	330.465	9.00242	3.10792	38.6	4.63047	5.58492	14.8	3.9508	5.97001	11.1	2.59146	6.74017	3.7	1.91178	7.12525	0	12	13	11	13	10	14	9	15
09	7.4	14.8424	152.485	-8.71191	-2.56463	38.6	-3.11824	-5.47844	14.8	-2.24863	-5.93142	11.1	-0.509423	-6.8374	3.7	0.360181	-7.29038	0	4	2	5	2	7	1	8	0
09	7.4	14.6973	239.178	-4.85766	-1.60058	38.6	-1.65915	3.76036	14.8	-1.16191	4.59378	11.1	-0.167415	6.26063	3.7	0.329832	7.09405	0	6	11	6	12	7	14	8	15
09	7.4	37.5631	202.31	-19.5132	-4.00753	38.6	-2.57936	2.94101	14.8	0.0532148	4.02124	11.1	5.31837	6.18171	3.7	7.95094	7.26194	0	5	10	8	12	13	14	15	15
09	7.4	37.3162	172.199	-25.3054	-2.86287	38.6	-7.33191	-5.32538	14.8	-4.53772	-5.70821	11.1	1.05067	-6.47386	3.7	3.84486	-6.85669	0	0	2	3	2	9	1	11	1
09	7.4	28.6892	284.702	-0.0197071	-15.2359	38.6	-3.32527	-2.63806	14.8	-3.83916	-0.679576	11.1	-4.86693	3.2374	3.7	-5.38082	5.19588	0	4	5	4	7	3	11	2	13
09	7.4	29.3008	118.151	-8.82155	11.9586	38.6	-2.52007	0.182168	14.8	-1.54043	-1.64862	11.1	0.418852	-5.31018	3.7	1.39849	-7.14097	0	5	8	6	6	8	2	9	0
09	7.4	14.9196	181.312	-13.8701	-6.41177	38.6	-7.53034	-6.26655	14.8	-6.54475	-6.24397	11.1	-4.57357	-6.19882	3.7	-3.58797	-6.17624	0	0	1	1	1	3	1	4	1
09	7.4	5.81535	335.308	7.99999	-6.4028	38.6	5.79766	-5.39023	14.8	5.45528	-5.23281	11.1	4.77052	-4.91797	3.7	4.42814	-4.76056	0	13	2	13	2	12	3	12	3
09	7.4	10.4218	77.1266	4.17366	6.82985	38.6	3.19837	2.5624	14.8	3.04675	1.89898	11.1	2.74351	0.572124	3.7	2.59189	-0.0913023	0	11	10	11	9	10	8	10	7
09	7.4	2.74396	36.4354	6.18024	-2.05595	38.6	5.26253	-2.73342	14.8	5.11986	-2.83874	11.1	4.83453	-3.04938	3.7	4.69186	-3.1547	0	13	5	13	5	12	4	12	4
09	7.4	1.08223	203.764	-4.21916	2.64405	38.6	-3.80769	2.82522	14.8	-3.74372	2.85339	11.1	-3.61578	2.90972	3.7	-3.55181	2.93789	0	4	10	4	10	4	10	4	10
09	7.4	2.97137	118.857	-3.13936	5.861	38.6	-2.54314	4.77903	14.8	-2.45045	4.61082	11.1	-2.26507	4.27441	3.7	-2.17238	4.1062	0	5	12	5	12	5	12	5	12
09	7.4	2.37344	205.279	-5.87391	4.13555	38.6	-4.98191	4.55679	14.8	-4.84324	4.62228	11.1	-4.56589	4.75325	3.7	-4.42722	4.81874	0	3	12	3	12	3	12	3	12
09	7.4	9.23014	16.4654	1.73196	5.06171	38.6	-1.97704	3.96549	14.8	-2.55365	3.79507	11.1	-3.70687	3.45423	3.7	-4.28348	3.28381	0	6	11	5	11	4	11	3	11
09	7.4	13.4202	297.991	5.57221	-6.69915	38.6	2.90697	-1.68461	14.8	2.49263	-0.905039	11.1	1.66394	0.654103	3.7	1.2496	1.43367	0	10	6	10	7	9	8	9	9
