04	11.1	20.456	75.1276	-2.23093	5.84749	37.3	-4.03083	-0.930173	18.5	-4.38506	-2.26408	14.8	-5.44777	-6.26578	3.7	-5.80201	-7.59968	0	3	7	3	5	2	1	2	0
04	11.1	8.15239	88.3804	8.03135	0.696551	37.3	7.95523	-1.99555	18.5	7.94025	-2.52538	14.8	7.89531	-4.11486	3.7	7.88033	-4.64469	0	15	6	15	5	15	3	15	3
04	11.1	12.7866	272.848	-6.63797	-1.48094	37.3	-6.84998	2.78042	18.5	-6.89171	3.6191	14.8	-7.01688	6.13512	3.7	-7.05861	6.97379	0	1	10	1	11	0	14	0	14
04	11.1	6.60486	83.9242	4.28591	-0.286271	37.3	4.0555	-2.45089	18.5	4.01015	-2.87691	14.8	3.87412	-4.15496	3.7	3.82877	-4.58098	0	12	5	12	5	11	3	11	3
04	11.1	5.49542	172.213	-8.04112	-1.01436	37.3	-6.24908	-1.25943	18.5	-5.8964	-1.30767	14.8	-4.83833	-1.45237	3.7	-4.48564	-1.5006	0	1	6	2	6	3	6	3	6
04	11.1	8.98099	151.488	-0.250211	-0.0789807	37.3	2.36067	-1.49727	18.5	2.87451	-1.7764	14.8	4.41604	-2.61379	3.7	4.92989	-2.89292	0	10	6	10	6	12	5	12	5
04	11.1	10.3529	192.538	-9.7483	4.90562	37.3	-6.39572	5.65118	18.5	-5.7359	5.79791	14.8	-3.75646	6.2381	3.7	-3.09664	6.38483	0	1	13	2	13	4	14	4	14
04	11.1	14.9327	252.248	2.30757	-10.0538	37.3	3.83625	-5.27869	18.5	4.1371	-4.33891	14.8	5.03967	-1.51959	3.7	5.34053	-0.579818	0	11	2	12	3	13	6	13	7
04	11.1	35.2297	285.25	9.46406	-19.0587	37.3	5.97187	-6.24971	18.5	5.28457	-3.72879	14.8	3.22269	3.83398	3.7	2.5354	6.35491	0	13	1	13	4	11	11	10	14
04	11.1	17.2691	139.934	-9.5458	9.37938	37.3	-5.07302	5.61749	18.5	-4.19274	4.87712	14.8	-1.5519	2.65601	3.7	-0.671623	1.91564	0	2	13	3	12	6	10	7	9
