06	3.7	13.2697	50.3888	-0.907328	4.35087	31.9	-4.03482	0.57188	11.1	-4.59116	-0.100345	7.4	-5.14749	-0.77257	3.7	-5.70382	-1.44479	0	3	8	3	7	2	7	2	6
06	3.7	23.8474	193.733	-10.9661	-4.79859	31.9	-2.03445	-2.61593	11.1	-0.445658	-2.22767	7.4	1.14314	-1.83941	3.7	2.73193	-1.45115	0	5	5	7	5	9	6	10	6
06	3.7	22.9901	288.372	5.98847	-7.46683	31.9	3.20696	0.908198	11.1	2.71218	2.39799	7.4	2.21739	3.88778	3.7	1.7226	5.37757	0	11	8	10	10	10	11	9	13
06	3.7	12.0108	67.4526	1.43764	5.63686	31.9	-0.259215	1.54985	11.1	-0.561059	0.822836	7.4	-0.862904	0.0958208	3.7	-1.16475	-0.631194	0	7	9	7	8	7	8	6	7
06	3.7	15.1512	1.13825	0.910014	5.03282	31.9	-4.72109	4.92094	11.1	-5.72278	4.90104	7.4	-6.72446	4.88113	3.7	-7.72615	4.86123	0	3	12	2	12	1	12	0	12
06	3.7	46.0472	142.698	-24.0252	15.641	31.9	-6.8637	2.56639	11.1	-3.81093	0.240616	7.4	-0.758168	-2.08515	3.7	2.2946	-4.41092	0	1	10	4	8	7	5	10	3
06	3.7	2.61008	3.40981	-5.26733	-6.89021	31.9	-6.21383	-6.94661	11.1	-6.3822	-6.95664	7.4	-6.55057	-6.96667	3.7	-6.71894	-6.9767	0	1	1	1	1	1	1	1	1
06	3.7	18.1885	285.025	6.3385	-10.834	31.9	4.56689	-4.23361	11.1	4.25175	-3.05949	7.4	3.9366	-1.88538	3.7	3.62146	-0.711264	0	12	3	12	4	11	6	11	7
06	3.7	5.75712	351.075	0.943832	-6.9893	31.9	-1.12784	-6.66395	11.1	-1.49635	-6.60608	7.4	-1.86487	-6.5482	3.7	-2.23339	-6.49033	0	6	1	6	1	6	1	5	1
06	3.7	9.89744	224.967	1.56058	-5.8007	31.9	4.12831	-3.23593	11.1	4.58507	-2.77969	7.4	5.04183	-2.32346	3.7	5.49859	-1.86723	0	12	4	12	5	13	5	13	6
06	3.7	13.7909	352.882	8.84919	2.69022	31.9	3.78307	3.32285	11.1	2.88189	3.43539	7.4	1.9807	3.54793	3.7	1.07952	3.66046	0	11	11	10	11	9	11	9	11
06	3.7	5.00678	297.819	-2.14196	0.730632	31.9	-2.99235	2.34228	11.1	-3.14363	2.62897	7.4	-3.2949	2.91566	3.7	-3.44617	3.20234	0	5	10	4	10	4	10	4	11
06	3.7	24.3255	165.975	-11.4528	-3.19753	31.9	-2.3304	-5.47617	11.1	-0.707655	-5.8815	7.4	0.915085	-6.28683	3.7	2.53783	-6.69217	0	5	2	7	2	8	1	10	1
06	3.7	35.5917	124.168	-5.28789	15.4931	31.9	3.07292	3.17588	11.1	4.56018	0.984838	7.4	6.04744	-1.2062	3.7	7.5347	-3.39724	0	11	11	12	8	14	6	15	4
06	3.7	4.59807	205.146	-5.69266	-1.93959	31.9	-4.17838	-1.22875	11.1	-3.90901	-1.1023	7.4	-3.63964	-0.975857	3.7	-3.37028	-0.84941	0	3	6	4	6	4	7	4	7
06	3.7	16.4301	331.197	6.85095	-6.65378	31.9	1.47614	-3.69863	11.1	0.520039	-3.17296	7.4	-0.436059	-2.64728	3.7	-1.39216	-2.12161	0	9	4	8	4	7	5	6	5
06	3.7	21.6784	203.535	-8.75253	-5.26805	31.9	-1.17207	-1.9665	11.1	0.176378	-1.3792	7.4	1.52483	-0.791906	3.7	2.87327	-0.204611	0	6	6	8	6	9	7	10	7
06	3.7	40.6921	149.785	-16.9397	12.6602	31.9	-1.48378	3.65919	11.1	1.26559	2.05804	7.4	4.01495	0.456903	3.7	6.76432	-1.14424	0	6	11	9	10	12	8	14	6
06	3.7	22.4542	216.488	-10.0075	-8.61649	31.9	-3.09632	-3.50479	11.1	-1.86693	-2.59549	7.4	-0.637543	-1.6862	3.7	0.591847	-0.776903	0	4	4	6	5	7	6	8	7
06	3.7	30.7999	214.122	-15.5945	-7.05192	31.9	-5.32978	-0.096507	11.1	-3.50385	1.14075	7.4	-1.67792	2.37802	3.7	0.148003	3.61528	0	2	7	4	9	6	10	8	11
