03	14.8	25.5839	133.162	-5.7783	10.4614	40	0.0513936	4.24517	22.2	1.26318	2.95302	18.5	6.11035	-2.21556	3.7	7.32214	-3.50771	0	8	12	9	10	14	5	15	4
03	14.8	6.37183	304.974	1.44443	-1.01586	40	0.305057	0.612913	22.2	0.0682202	0.951477	18.5	-0.879127	2.30573	3.7	-1.11596	2.6443	0	8	8	8	8	7	10	6	10
03	14.8	23.1179	124.118	-11.901	12.9664	40	-7.63873	6.67536	22.2	-6.75276	5.36767	18.5	-3.20887	0.13694	3.7	-2.32289	-1.17074	0	0	14	1	13	4	8	5	6
03	14.8	4.60179	344.632	-4.53261	-1.41624	40	-5.91409	-1.03654	22.2	-6.20125	-0.957611	18.5	-7.3499	-0.641901	3.7	-7.63707	-0.562974	0	2	6	1	7	0	7	0	7
03	14.8	14.5941	1.21189	9.67723	7.47592	40	5.04367	7.3779	22.2	4.08051	7.35752	18.5	0.22789	7.27602	3.7	-0.735265	7.25565	0	13	15	12	15	8	15	7	15
03	14.8	0.588706	261.047	1.16185	-1.76961	40	1.19032	-1.58894	22.2	1.19623	-1.55139	18.5	1.2199	-1.40117	3.7	1.22582	-1.36361	0	9	6	9	6	9	6	9	6
03	14.8	2.33603	147.457	-5.11875	-6.17766	40	-4.50663	-6.56827	22.2	-4.37939	-6.64947	18.5	-3.87043	-6.97425	3.7	-3.74319	-7.05544	0	3	1	3	1	4	1	4	0
03	14.8	20.6122	211.738	-13.4152	-1.21161	40	-7.72145	2.31012	22.2	-6.53791	3.04217	18.5	-1.80374	5.97036	3.7	-0.620197	6.7024	0	0	10	1	11	6	13	7	14
03	14.8	20.4884	279.713	3.81741	-8.70429	40	2.69533	-2.14858	22.2	2.46209	-0.785877	18.5	1.52913	4.66494	3.7	1.29589	6.02764	0	10	5	10	7	9	12	9	14
03	14.8	7.61773	238.079	0.774333	-2.34229	40	2.03311	-0.321668	22.2	2.29476	0.0983482	18.5	3.34138	1.77841	3.7	3.60304	2.19843	0	10	7	10	8	11	9	11	10
