09	11.1	1.3275	38.7421	1.65851	0.641893	42.3	1.22833	0.296739	18.5	1.16145	0.24308	14.8	0.960826	0.0821049	3.7	0.89395	0.0284464	0	9	8	9	8	8	8	8	8
09	11.1	8.85246	77.7474	-5.09588	9.72979	42.3	-5.88253	6.10747	18.5	-6.00483	5.54434	14.8	-6.37172	3.85494	3.7	-6.49401	3.29181	0	2	14	1	13	1	11	1	11
09	11.1	17.5428	4.8677	14.6207	8.58369	42.3	7.12417	7.94526	18.5	5.95874	7.84601	14.8	2.46246	7.54826	3.7	1.29703	7.44901	0	15	15	13	15	10	15	9	15
09	11.1	23.0742	21.032	10.2726	10.9604	42.3	0.809198	7.32165	18.5	-0.662006	6.75596	14.8	-5.07562	5.0589	3.7	-6.54682	4.49322	0	8	15	7	14	2	13	1	12
09	11.1	0.0200436	354.227	-0.170784	-2.7332	42.3	-0.179068	-2.73236	18.5	-0.180356	-2.73223	14.8	-0.184219	-2.73184	3.7	-0.185507	-2.73171	0	7	5	7	5	7	5	7	5
09	11.1	7.24817	66.3829	-2.55278	6.75024	42.3	-3.76546	3.97681	18.5	-3.95398	3.54564	14.8	-4.51956	2.25215	3.7	-4.70808	1.82098	0	4	11	4	11	3	10	3	9
09	11.1	16.0474	10.1181	4.24773	-0.912968	42.3	-2.49165	-2.11563	18.5	-3.53937	-2.3026	14.8	-6.68252	-2.8635	3.7	-7.73024	-3.05047	0	5	5	4	5	1	5	0	4
09	11.1	6.20052	116.716	-2.16821	9.3624	42.3	-1.00577	7.05271	18.5	-0.825052	6.69364	14.8	-0.282904	5.61643	3.7	-0.102187	5.25735	0	6	15	7	14	7	13	7	13
09	11.1	18.0068	210.773	-14.2962	-9.26373	42.3	-7.64925	-5.30559	18.5	-6.6159	-4.69025	14.8	-3.51583	-2.84423	3.7	-2.48248	-2.22889	0	0	2	1	3	4	5	5	5
09	11.1	27.1255	108.76	-2.97314	14.0582	42.3	0.947969	2.51351	18.5	1.55755	0.71875	14.8	3.38631	-4.66554	3.7	3.99589	-6.46031	0	8	10	9	8	11	3	11	1
09	11.1	31.0493	15.9234	18.909	2.48093	42.3	5.13046	-1.4501	18.5	2.98841	-2.06122	14.8	-3.43774	-3.8946	3.7	-5.57978	-4.50573	0	13	6	10	5	4	4	2	3
09	11.1	3.53056	294.592	2.17152	2.54957	42.3	1.56043	3.88479	18.5	1.46543	4.09236	14.8	1.18042	4.71509	3.7	1.08542	4.92267	0	9	11	9	12	9	12	9	12
09	11.1	0.717439	1.52121	-6.77534	3.61132	42.3	-7.07327	3.60341	18.5	-7.11958	3.60218	14.8	-7.25853	3.59849	3.7	-7.30485	3.59726	0	0	11	0	11	0	11	0	11
09	11.1	14.3161	214.576	-11.449	-1.71358	42.3	-6.44813	1.73323	18.5	-5.67068	2.26908	14.8	-3.33832	3.87663	3.7	-2.56087	4.41248	0	1	9	2	10	4	11	5	12
09	11.1	0.179905	228.772	7.31856	-4.30452	42.3	7.36781	-4.24832	18.5	7.37546	-4.23958	14.8	7.39843	-4.21337	3.7	7.40609	-4.20463	0	15	3	15	3	15	3	15	3
09	11.1	30.2265	92.3797	0.0596914	18.3391	42.3	0.635471	4.48434	18.5	0.724983	2.33045	14.8	0.993519	-4.13121	3.7	1.08303	-6.2851	0	8	12	8	10	8	3	9	1
09	11.1	8.1839	143.579	-10.2718	3.68542	42.3	-7.51754	1.65326	18.5	-7.08935	1.33733	14.8	-5.80481	0.389555	3.7	-5.37663	0.0736294	0	0	9	0	9	2	8	2	8
09	11.1	19.199	10.295	11.8908	7.68336	42.3	3.73666	6.20225	18.5	2.469	5.97199	14.8	-1.33399	5.28121	3.7	-2.60165	5.05096	0	11	14	10	13	6	13	5	13
09	11.1	12.0279	149.759	-6.2665	2.0099	42.3	-1.88562	-0.54403	18.5	-1.20456	-0.941069	14.8	0.838625	-2.13219	3.7	1.51969	-2.52923	0	6	7	6	7	8	5	9	5
