05	11.1	3.23772	228.04	2.24659	2.08957	38.3	2.99547	2.92247	18.5	3.13541	3.07812	14.8	3.55524	3.54505	3.7	3.69518	3.70069	0	10	10	11	11	11	11	11	11
05	11.1	20.3076	136.615	-7.24307	11.9232	38.3	-1.91794	6.89019	18.5	-0.922844	5.94967	14.8	2.06246	3.12812	3.7	3.05756	2.18761	0	6	14	7	13	10	11	11	10
05	11.1	14.9357	32.7155	11.7387	6.16287	38.3	7.29494	3.30835	18.5	6.46455	2.77493	14.8	3.97337	1.17468	3.7	3.14297	0.641256	0	15	11	14	10	11	9	11	8
05	11.1	23.397	288.693	8.11343	-12.2395	38.3	5.36768	-4.12444	18.5	4.85459	-2.60798	14.8	3.31531	1.94138	3.7	2.80221	3.45784	0	13	3	12	5	11	9	10	11
05	11.1	23.4438	27.4033	12.0514	4.96852	38.3	4.4287	1.01671	18.5	3.00425	0.278245	14.8	-1.2691	-1.93716	3.7	-2.69355	-2.67563	0	12	9	11	8	6	6	5	5
05	11.1	28.0877	129.736	-9.06886	11.6052	38.3	-2.31408	3.4794	18.5	-1.05182	1.96094	14.8	2.73495	-2.59444	3.7	3.99721	-4.1129	0	5	11	6	9	10	5	11	3
05	11.1	16.7435	138.05	-7.84655	0.48451	38.3	-3.41642	-3.49742	18.5	-2.58856	-4.24152	14.8	-0.105002	-6.47381	3.7	0.722851	-7.21791	0	4	4	5	3	7	1	8	0
05	11.1	25.2089	138.711	-12.5345	12.6607	38.3	-5.53085	6.51027	18.5	-4.22208	5.36094	14.8	-0.295781	1.91296	3.7	1.01299	0.763635	0	2	14	3	13	7	9	9	8
05	11.1	21.3324	104.762	-1.0121	12.227	38.3	0.958183	4.74962	18.5	1.32637	3.35234	14.8	2.43092	-0.839514	3.7	2.79911	-2.2368	0	8	12	9	11	10	7	10	5
05	11.1	5.50206	348.632	5.66758	4.01073	38.3	3.79775	4.38666	18.5	3.44834	4.45691	14.8	2.40011	4.66765	3.7	2.05069	4.7379	0	11	12	11	12	10	12	10	12
